valid_time,dswrf,vbdsf,vddsf,BestEstimate_down_short_hemisp,down_short_diffuse_hemisp,zenith,k
2022-01-01 06:00:00,0.0,0.0,0.0,0.14115003,-0.20654982,161.43436,0.0
2022-01-01 07:00:00,0.0,0.0,0.0,0.08831258,-0.11762088,163.19447,0.0
2022-01-01 08:00:00,0.0,0.0,0.0,-0.014258945,-0.13456483,156.829,0.0
2022-01-01 09:00:00,0.0,0.0,0.0,-0.38890278,-0.45828012,146.61996,0.0
2022-01-01 10:00:00,0.0,0.0,0.0,-0.0063316617,-0.16433696,135.25673,0.0
2022-01-01 11:00:00,0.0,0.0,0.0,-0.24692293,0.08667589,123.62377,0.0
2022-01-01 12:00:00,0.0,0.0,0.0,-0.387729,0.057784677,112.09817,0.0
2022-01-01 13:00:00,0.0,0.0,0.0,-0.678554,0.010281845,100.939705,0.0
2022-01-01 14:00:00,0.0,0.0,0.0,5.6273875,5.6600294,90.16279,0.5215356
2022-01-01 15:00:00,46.0,0.0,46.0,56.53594,55.516804,80.74716,0.98009413
2022-01-01 16:00:00,206.8000030517578,68.0,190.6999969482422,107.62341,106.57143,72.63236,0.9900573
2022-01-01 17:00:00,363.29998779296875,160.0,306.0,168.8184,168.19608,66.43617,0.99537843
2022-01-01 18:00:00,483.79998779296875,342.0,334.29998779296875,310.2532,213.97702,62.78696,0.73497176
2022-01-01 19:00:00,523.4000244140625,344.0,361.70001220703125,466.44086,254.29808,62.14786,0.5529257
2022-01-01 20:00:00,458.0,102.0,411.70001220703125,357.26578,339.24414,64.60966,0.9940847
2022-01-01 21:00:00,390.70001220703125,139.0,336.3999938964844,321.64435,265.6777,69.839165,0.996695
2022-01-01 22:00:00,288.1000061035156,400.0,174.10000610351562,149.89233,110.75532,77.25274,0.968885
2022-01-01 23:00:00,144.8000030517578,778.0,33.79999923706055,18.534573,17.994774,86.09344,0.93089366
2022-01-02 00:00:00,0.0,0.0,0.0,0.26875523,-0.4594278,96.53816,0.0
2022-01-02 01:00:00,0.0,0.0,0.0,0.2472845,-0.85924906,107.49255,0.0
2022-01-02 02:00:00,0.0,0.0,0.0,0.23343699,-0.8740413,118.897,0.0
2022-01-02 03:00:00,0.0,0.0,0.0,0.23862746,-0.86572933,130.51772,0.0
2022-01-02 04:00:00,0.0,0.0,0.0,0.20523313,-0.7292723,142.04701,0.0
2022-01-02 05:00:00,0.0,0.0,0.0,-0.061877657,-1.3112768,152.8882,0.0
2022-01-02 06:00:00,0.0,0.0,0.0,-0.03989751,-0.6261512,161.311,0.0
2022-01-02 07:00:00,0.0,0.0,0.0,0.06109681,-0.53646624,163.1327,0.0
2022-01-02 08:00:00,0.0,0.0,0.0,0.11186265,-0.64873636,156.83339,0.0
2022-01-02 09:00:00,0.0,0.0,0.0,0.09634991,-0.42972183,146.65326,0.0
2022-01-02 10:00:00,0.0,0.0,0.0,0.02538628,-0.46987075,135.29929,0.0
2022-01-02 11:00:00,0.0,0.0,0.0,0.024965523,-0.33690313,123.66695,0.0
2022-01-02 12:00:00,0.0,0.0,0.0,0.004465028,-0.44421038,112.13694,0.0
2022-01-02 13:00:00,0.0,0.0,0.0,-0.2747421,-0.38467553,100.97012,0.0
2022-01-02 14:00:00,0.0,0.0,0.0,9.710881,9.547273,90.1814,0.5256293
2022-01-02 15:00:00,66.19999694824219,484.0,26.399999618530273,178.26907,68.66534,80.7489,0.48634973
2022-01-02 16:00:00,256.70001220703125,898.0,44.79999923706055,405.8223,132.55692,72.61323,0.32802638
2022-01-02 17:00:00,412.3999938964844,999.0,55.400001525878906,559.9787,165.95116,66.39187,0.29681093
2022-01-02 18:00:00,518.0999755859375,1044.0,61.400001525878906,616.6588,195.09454,62.715332,0.3086343
2022-01-02 19:00:00,562.2000122070312,1060.0,63.0,571.4537,233.31653,62.050625,0.37360746
2022-01-02 20:00:00,542.0,1054.0,61.20000076293945,511.28662,70.579605,64.49237,0.13845576
2022-01-02 21:00:00,458.20001220703125,1020.0,56.70000076293945,382.58774,66.92453,69.70896,0.1787505
2022-01-02 22:00:00,319.6000061035156,943.0,48.599998474121094,194.61111,42.883278,77.116035,0.36725512
2022-01-02 23:00:00,142.60000610351562,750.0,33.79999923706055,16.054121,15.169804,85.960686,0.928626
2022-01-03 00:00:00,0.0,0.0,0.0,0.09420706,-0.19406536,96.38818,0.0
2022-01-03 01:00:00,0.0,0.0,0.0,0.07795581,-0.7731572,107.35173,0.0
2022-01-03 02:00:00,0.0,0.0,0.0,-0.0055343113,-0.7731712,118.75673,0.0
2022-01-03 03:00:00,0.0,0.0,0.0,-0.08955737,-0.7393773,130.37752,0.0
2022-01-03 04:00:00,0.0,0.0,0.0,-0.08296986,-0.69252497,141.90599,0.0
2022-01-03 05:00:00,0.0,0.0,0.0,-0.19125406,-0.62040246,152.74648,0.0
2022-01-03 06:00:00,0.0,0.0,0.0,-0.22702391,-0.6465408,161.18124,0.0
2022-01-03 07:00:00,0.0,0.0,0.0,-0.20815781,-0.59695846,163.06259,0.0
2022-01-03 08:00:00,0.0,0.0,0.0,-0.25678298,-0.4950496,156.83046,0.0
2022-01-03 09:00:00,0.0,0.0,0.0,-0.22705549,-0.42040628,146.68048,0.0
2022-01-03 10:00:00,0.0,0.0,0.0,-0.23932533,-0.6661202,135.3364,0.0
2022-01-03 11:00:00,0.0,0.0,0.0,-0.32073483,-0.47321424,123.70483,0.0
2022-01-03 12:00:00,0.0,0.0,0.0,-0.24767251,-0.4160392,112.170296,0.0
2022-01-03 13:00:00,0.0,0.0,0.0,-0.42808545,-0.6431519,100.994896,0.0
2022-01-03 14:00:00,0.0,0.0,0.0,8.030648,8.017986,90.19383,0.527135
2022-01-03 15:00:00,66.69999694824219,489.29998779296875,26.5,150.48872,38.027683,80.744286,0.38258216
2022-01-03 16:00:00,257.5,901.0,44.599998474121094,345.942,55.699093,72.587204,0.16253676
2022-01-03 17:00:00,415.1000061035156,1005.0,55.400001525878906,479.08047,64.30262,66.340294,0.13457242
2022-01-03 18:00:00,522.0999755859375,1051.0,61.400001525878906,553.36334,67.97188,62.636257,0.12287696
2022-01-03 19:00:00,566.4000244140625,1065.0,63.0,576.8624,80.596756,61.946102,0.13930124
2022-01-03 20:00:00,544.5999755859375,1055.0,61.29999923706055,517.09045,146.56442,64.368324,0.28401572
2022-01-03 21:00:00,460.79998779296875,1020.0,57.20000076293945,395.9507,61.397396,69.57273,0.15587744
2022-01-03 22:00:00,323.79998779296875,948.0,49.099998474121094,200.57124,44.64018,76.9741,0.364855
2022-01-03 23:00:00,146.0,750.0,34.70000076293945,15.725377,15.264635,85.825386,0.9375992
2022-01-04 00:00:00,0.0,0.0,0.0,-0.0049273917,-0.43855226,96.23247,0.0
2022-01-04 01:00:00,0.0,0.0,0.0,-0.09547489,-0.6900622,107.20759,0.0
2022-01-04 02:00:00,0.0,0.0,0.0,0.032734904,-0.753658,118.61342,0.0
2022-01-04 03:00:00,0.0,0.0,0.0,0.09739069,-0.38858724,130.23436,0.0
2022-01-04 04:00:00,0.0,0.0,0.0,-0.08186905,-0.14628893,141.76176,0.0
2022-01-04 05:00:00,0.0,0.0,0.0,-0.03244587,-0.46017274,152.6006,0.0
2022-01-04 06:00:00,0.0,0.0,0.0,-0.078523986,-0.324413,161.04524,0.0
2022-01-04 07:00:00,0.0,0.0,0.0,-0.025712987,-0.053491425,162.98422,0.0
2022-01-04 08:00:00,0.0,0.0,0.0,0.19827159,-0.0050195707,156.82024,0.0
2022-01-04 09:00:00,0.0,0.0,0.0,-0.056290377,-0.45004526,146.70164,0.0
2022-01-04 10:00:00,0.0,0.0,0.0,-0.3056641,-0.6913639,135.36795,0.0
2022-01-04 11:00:00,0.0,0.0,0.0,-0.3647799,-0.25173342,123.73732,0.0
2022-01-04 12:00:00,0.0,0.0,0.0,0.22759324,0.002436782,112.19822,0.0
2022-01-04 13:00:00,0.0,0.0,0.0,-0.5800914,-0.75223935,101.01397,0.0
2022-01-04 14:00:00,0.0,0.0,0.0,6.2095385,6.3123546,90.200325,0.5275179
2022-01-04 15:00:00,47.79999923706055,0.0,47.79999923706055,78.322365,71.90095,80.73327,0.9804171
2022-01-04 16:00:00,214.10000610351562,134.0,182.3000030517578,175.65787,170.82845,72.5543,0.9866882
2022-01-04 17:00:00,330.20001220703125,68.0,305.79998779296875,268.86703,223.66325,66.28145,0.8883398
2022-01-04 18:00:00,291.20001220703125,0.0,291.20001220703125,394.83304,273.4666,62.549767,0.7202098
2022-01-04 19:00:00,519.0,390.0,334.0,456.73984,298.90457,61.834354,0.69369924
2022-01-04 20:00:00,404.79998779296875,7.0,401.5,399.87695,290.56793,64.23758,0.7651282
2022-01-04 21:00:00,373.29998779296875,47.0,354.3999938964844,219.87875,206.1516,69.430595,0.94965816
2022-01-04 22:00:00,212.10000610351562,0.0,212.0,99.268524,98.97862,76.827095,0.99723595
2022-01-04 23:00:00,100.9000015258789,2.0,100.5999984741211,22.005747,21.96116,85.687065,0.9813321
2022-01-05 00:00:00,0.0,0.0,0.0,-0.14369845,-0.037584193,96.0717,0.0
2022-01-05 01:00:00,0.0,0.0,-1.5258788721439487e-07,-0.7639162,-0.4197677,107.060196,0.0
2022-01-05 02:00:00,0.0,0.0,0.0,-0.6979888,-0.25825846,118.46716,0.0
2022-01-05 03:00:00,0.0,0.0,0.0,-0.50064015,-0.44963035,130.08835,0.0
2022-01-05 04:00:00,0.0,0.0,0.0,-0.3302231,-0.5215901,141.6144,0.0
2022-01-05 05:00:00,0.0,0.0,0.0,-0.31536356,-0.5138661,152.45071,0.0
2022-01-05 06:00:00,0.0,0.0,0.0,-0.12726133,-0.6905741,160.90314,0.0
2022-01-05 07:00:00,0.0,0.0,0.0,-0.4110422,-0.4327266,162.89763,0.0
2022-01-05 08:00:00,0.0,0.0,0.0,-0.3381353,-0.24247976,156.80252,0.0
2022-01-05 09:00:00,0.0,0.0,0.0,-0.416225,-0.55576843,146.71655,0.0
2022-01-05 10:00:00,0.0,0.0,0.0,-0.37750024,-0.4931278,135.39389,0.0
2022-01-05 11:00:00,0.0,0.0,0.0,-0.74074715,-0.22739783,123.76436,0.0
2022-01-05 12:00:00,0.0,0.0,0.0,-0.8018518,-0.49180552,112.22058,0.0
2022-01-05 13:00:00,0.0,0.0,0.0,-0.33611375,-0.21264935,101.02729,0.0
2022-01-05 14:00:00,0.0,0.0,0.0,4.147601,4.134778,90.20065,0.5282794
2022-01-05 15:00:00,40.5,0.0,40.5,44.783672,44.452747,80.71582,0.9919767
2022-01-05 16:00:00,93.30000305175781,0.0,93.30000305175781,131.3807,130.62778,72.51449,0.99439245
2022-01-05 17:00:00,113.5,0.0,113.5,156.27875,155.23775,66.215355,0.9931755
2022-01-05 18:00:00,325.79998779296875,0.0,325.79998779296875,229.00705,227.24608,62.455894,0.9924336
2022-01-05 19:00:00,401.5,1.0,401.1000061035156,273.17426,271.7324,61.71542,0.9947503
2022-01-05 20:00:00,186.5,0.0,186.5,148.06007,147.46373,64.10022,0.9960804
2022-01-05 21:00:00,199.5,0.0,199.5,81.19192,80.81515,69.282616,0.99523807
2022-01-05 22:00:00,70.69999694824219,0.0,70.69999694824219,47.895348,47.665874,76.67507,0.9952804
2022-01-05 23:00:00,35.099998474121094,0.0,35.099998474121094,10.830759,10.776846,85.54403,0.9951926
2022-01-06 00:00:00,0.0,0.0,0.0,-0.14465591,-0.06352617,95.9077,0.0
2022-01-06 01:00:00,0.0,0.0,0.0,-0.32587078,-0.06593741,106.9097,0.0
2022-01-06 02:00:00,0.0,0.0,0.0,-0.42484826,-0.090420574,118.31809,0.0
2022-01-06 03:00:00,0.0,0.0,0.0,-0.6197164,-0.025913794,129.93959,0.0
2022-01-06 04:00:00,0.0,0.0,0.0,-0.6994248,-0.1271473,141.464,0.0
2022-01-06 05:00:00,0.0,0.0,0.0,-0.65859765,-0.037159372,152.29689,0.0
2022-01-06 06:00:00,0.0,0.0,0.0,-0.55219847,-0.012685643,160.7551,0.0
2022-01-06 07:00:00,0.0,0.0,0.0,-0.6808442,-0.15986751,162.80276,0.0
2022-01-06 08:00:00,0.0,0.0,0.0,-0.52295834,0.0010117431,156.77725,0.0
2022-01-06 09:00:00,0.0,0.0,0.0,-0.572673,-0.058519106,146.72513,0.0
2022-01-06 10:00:00,0.0,0.0,0.0,-0.7837511,-0.18366902,135.41408,0.0
2022-01-06 11:00:00,0.0,0.0,0.0,-0.47543362,-0.107300915,123.785835,0.0
2022-01-06 12:00:00,0.0,0.0,0.0,-0.48059377,-0.1245794,112.23734,0.0
2022-01-06 13:00:00,0.0,0.0,0.0,-0.3652401,-0.19841596,101.03478,0.0
2022-01-06 14:00:00,0.0,0.0,0.0,2.2121818,2.204041,90.19472,0.5279781
2022-01-06 15:00:00,27.600000381469727,0.0,27.600000381469727,22.787535,22.595915,80.69194,0.9914703
2022-01-06 16:00:00,87.0,0.0,87.0,66.17851,65.88259,72.46777,0.9944624
2022-01-06 17:00:00,146.3000030517578,0.0,146.3000030517578,102.0076,101.607994,66.14204,0.99539036
2022-01-06 18:00:00,152.6999969482422,0.0,152.6999969482422,183.64359,182.27846,62.354668,0.9923219
2022-01-06 19:00:00,305.8999938964844,0.0,305.8999938964844,230.81473,229.35216,61.589355,0.99363136
2022-01-06 20:00:00,289.0,0.0,289.0,188.26442,187.24582,63.9563,0.9946128
2022-01-06 21:00:00,466.8999938964844,921.0,96.0999984741211,201.01732,198.70697,69.12888,0.98995954
2022-01-06 22:00:00,323.3999938964844,921.0,49.79999923706055,156.61237,131.34245,76.51816,0.86921054
2022-01-06 23:00:00,150.10000610351562,737.0,35.70000076293945,43.409264,41.62112,85.396355,0.99930096
2022-01-07 00:00:00,0.0,0.0,0.0,0.4638754,0.5228515,95.7406,0.016666409
2022-01-07 01:00:00,0.0,0.0,-0.06722793728113174,-0.4031367,-0.12625416,106.75618,0.0
2022-01-07 02:00:00,0.0,0.0,0.0,-0.563466,-0.2712633,118.1663,0.0
2022-01-07 03:00:00,0.0,0.0,0.0,-0.37566307,-0.46124667,129.78815,0.0
2022-01-07 04:00:00,0.0,0.0,0.0,-0.37944576,-0.8995941,141.31065,0.0
2022-01-07 05:00:00,0.0,0.0,0.0,-0.13483672,-0.34033877,152.13922,0.0
2022-01-07 06:00:00,0.0,0.0,0.0,-0.050619967,-0.38909256,160.60112,0.0
2022-01-07 07:00:00,0.0,0.0,0.0,-0.48796782,-0.75136155,162.69977,0.0
2022-01-07 08:00:00,0.0,0.0,0.0,-0.25495595,-1.0841068,156.74435,0.0
2022-01-07 09:00:00,0.0,0.0,0.0,-0.35450122,-1.0032969,146.72723,0.0
2022-01-07 10:00:00,0.0,0.0,0.0,-0.21640629,-0.7609411,135.42845,0.0
2022-01-07 11:00:00,0.0,0.0,0.0,-0.017601514,-0.5115508,123.801674,0.0
2022-01-07 12:00:00,0.0,0.0,0.0,-0.03364952,-0.6885685,112.24845,0.0
2022-01-07 13:00:00,0.0,0.0,0.0,-0.20010297,-0.7404317,101.03643,0.0
2022-01-07 14:00:00,0.0,0.0,0.0,12.102293,12.129503,90.1827,0.5316814
2022-01-07 15:00:00,58.599998474121094,302.0,33.5,146.52025,59.086685,80.6616,0.4941871
2022-01-07 16:00:00,251.0,812.0,57.29999923706055,316.14563,74.53261,72.41416,0.2381626
2022-01-07 17:00:00,409.0,970.0,58.400001525878906,475.94138,75.18963,66.061485,0.16099595
2022-01-07 18:00:00,520.5,976.0,87.4000015258789,552.07983,78.24114,62.24612,0.14186233
2022-01-07 19:00:00,512.5,358.0,340.8999938964844,556.87537,74.51971,61.456215,0.13457063
2022-01-07 20:00:00,547.0999755859375,1039.0,62.70000076293945,497.8862,77.45689,63.8059,0.15650804
2022-01-07 21:00:00,468.79998779296875,1013.0,58.599998474121094,401.57626,52.808018,68.96948,0.1321916
2022-01-07 22:00:00,334.29998779296875,950.0,50.5,223.10025,37.624928,76.356445,0.2697858
2022-01-07 23:00:00,156.60000610351562,760.0,36.20000076293945,17.837019,16.596441,85.244156,0.94598085
2022-01-08 00:00:00,0.0,0.0,0.0,0.36747822,-0.15494274,95.570786,0.033333335
2022-01-08 01:00:00,0.0,0.0,0.0,-0.3627214,-0.73955125,106.59974,0.0
2022-01-08 02:00:00,0.0,0.0,0.0,-0.29925692,-0.6795567,118.01186,0.0
2022-01-08 03:00:00,0.0,0.0,0.0,0.004599784,-0.49227554,129.63417,0.0
2022-01-08 04:00:00,0.0,0.0,0.0,-0.091612004,-0.7247383,141.15446,0.0
2022-01-08 05:00:00,0.0,0.0,0.0,-0.19254583,-0.5555917,151.97783,0.0
2022-01-08 06:00:00,0.0,0.0,0.0,0.05799023,-0.18198402,160.44135,0.0
2022-01-08 07:00:00,0.0,0.0,0.0,-0.005071586,-0.29938585,162.58864,0.0
2022-01-08 08:00:00,0.0,0.0,0.0,-0.014750074,0.047758605,156.70372,0.0
2022-01-08 09:00:00,0.0,0.0,0.0,-0.03316959,0.10785364,146.72282,0.0
2022-01-08 10:00:00,0.0,0.0,0.0,-0.56787115,-0.38132447,135.43687,0.0
2022-01-08 11:00:00,0.0,0.0,0.0,-0.61128247,-0.33759737,123.81181,0.0
2022-01-08 12:00:00,0.0,0.0,0.0,-0.29300034,-0.6514063,112.25382,0.0
2022-01-08 13:00:00,0.0,0.0,0.0,-0.59391105,-0.43570602,101.03217,0.0
2022-01-08 14:00:00,0.0,0.0,0.0,2.0474315,2.0559,90.164505,0.5263099
2022-01-08 15:00:00,36.0,0.0,36.0,31.312141,31.095638,80.62479,0.9923948
2022-01-08 16:00:00,202.0,60.0,187.60000610351562,83.070885,82.58447,72.35367,0.9930309
2022-01-08 17:00:00,387.79998779296875,396.0,244.10000610351562,137.70683,137.23898,65.97375,0.9970034
2022-01-08 18:00:00,419.5,166.0,345.70001220703125,170.9206,170.40155,62.130306,0.9972689
2022-01-08 19:00:00,357.6000061035156,306.0,210.10000610351562,119.00241,118.759895,61.316055,0.99803764
2022-01-08 20:00:00,415.6000061035156,332.0,260.20001220703125,91.12173,91.08587,63.649097,0.9978696
2022-01-08 21:00:00,460.70001220703125,813.0,129.3000030517578,140.40681,139.33559,68.80452,0.9923441
2022-01-08 22:00:00,224.6999969482422,7.0,222.6999969482422,117.25457,117.06678,76.19001,0.99782825
2022-01-08 23:00:00,71.19999694824219,0.0,71.19999694824219,27.524845,27.403692,85.08758,0.99581856
2022-01-09 00:00:00,0.0,0.0,0.0,0.37788704,0.31633604,95.39828,0.049940813
2022-01-09 01:00:00,0.0,0.0,0.0,0.10878051,-1.0432808,106.44046,0.0
2022-01-09 02:00:00,0.0,0.0,0.0,-0.050467864,-1.2483602,117.85491,0.0
2022-01-09 03:00:00,0.0,0.0,0.0,-0.056990173,-1.0277383,129.47768,0.0
2022-01-09 04:00:00,0.0,0.0,0.0,0.18902166,-0.7467892,140.99551,0.0
2022-01-09 05:00:00,0.0,0.0,0.0,0.18637647,-0.7505098,151.81277,0.0
2022-01-09 06:00:00,0.0,0.0,0.0,0.1909059,-0.92212784,160.27596,0.0
2022-01-09 07:00:00,0.0,0.0,0.0,0.072550446,-0.7621218,162.46951,0.0
2022-01-09 08:00:00,0.0,0.0,0.0,0.44146925,-0.14649957,156.65538,0.0
2022-01-09 09:00:00,0.0,0.0,0.0,0.022049518,-0.8202039,146.71178,0.0
2022-01-09 10:00:00,0.0,0.0,0.0,0.16382031,-0.73212713,135.43932,0.0
2022-01-09 11:00:00,0.0,0.0,0.0,-0.04240916,-0.7572104,123.81618,0.0
2022-01-09 12:00:00,0.0,0.0,0.0,0.06657883,-0.63489884,112.25341,0.0
2022-01-09 13:00:00,0.0,0.0,0.0,-0.0044901897,-0.72351736,101.02194,0.0
2022-01-09 14:00:00,0.0,0.0,0.0,8.33486,8.208948,90.13986,0.5240058
2022-01-09 15:00:00,71.9000015258789,519.5,28.299999237060547,162.8875,39.864063,80.5815,0.36463693
2022-01-09 16:00:00,269.6000061035156,928.0,46.5,361.26306,58.963608,72.286285,0.16450979
2022-01-09 17:00:00,433.0,1031.0,57.79999923706055,495.10696,67.390465,65.878845,0.13678485
2022-01-09 18:00:00,545.0999755859375,1076.0,64.0999984741211,578.7934,70.61019,62.00726,0.122075
2022-01-09 19:00:00,593.5999755859375,1092.0,65.9000015258789,588.34607,70.4371,61.168945,0.11970559
2022-01-09 20:00:00,573.2999877929688,1081.0,64.30000305175781,534.86005,61.99838,63.485966,0.11592625
2022-01-09 21:00:00,490.3999938964844,1049.0,60.20000076293945,422.97916,52.820232,68.63406,0.12527664
2022-01-09 22:00:00,348.1000061035156,969.0,52.29999923706055,241.71552,39.327957,76.01897,0.24281475
2022-01-09 23:00:00,168.6999969482422,800.0,37.900001525878906,18.727211,17.636358,84.92672,0.9533635
2022-01-10 00:00:00,0.0,0.0,0.0,0.7139091,0.3903098,95.22302,0.06666498
2022-01-10 01:00:00,0.0,0.0,0.0,-0.12287168,-1.1538067,106.278496,0.0
2022-01-10 02:00:00,0.0,0.0,0.0,-0.09937902,-0.90076184,117.695526,0.0
2022-01-10 03:00:00,0.0,0.0,0.0,0.16613127,-0.49435273,129.3188,0.0
2022-01-10 04:00:00,0.0,0.0,0.0,0.1339253,-0.634548,140.83388,0.0
2022-01-10 05:00:00,0.0,0.0,0.0,0.002570873,-0.77250594,151.64413,0.0
2022-01-10 06:00:00,0.0,0.0,0.0,0.18286443,-0.4577218,160.10501,0.0
2022-01-10 07:00:00,0.0,0.0,0.0,0.12387161,-0.6940101,162.34239,0.0
2022-01-10 08:00:00,0.0,0.0,0.0,0.04263826,-0.43290105,156.5992,0.0
2022-01-10 09:00:00,0.0,0.0,0.0,0.07066812,-0.66219103,146.69402,0.0
2022-01-10 10:00:00,0.0,0.0,0.0,-0.0017097165,-0.570778,135.43565,0.0
2022-01-10 11:00:00,0.0,0.0,0.0,0.047947414,-0.49411502,123.8147,0.0
2022-01-10 12:00:00,0.0,0.0,0.0,-0.14442047,-0.54001576,112.247154,0.0
2022-01-10 13:00:00,0.0,0.0,0.0,-0.34076324,-0.49776512,101.005745,0.0
2022-01-10 14:00:00,0.0,0.0,0.0,7.9583707,7.9512324,90.10873,0.54521245
2022-01-10 15:00:00,72.9000015258789,525.5999755859375,28.299999237060547,162.57617,38.1606,80.531715,0.35451946
2022-01-10 16:00:00,271.0,930.0,46.5,359.0993,55.361797,72.212036,0.1555437
2022-01-10 17:00:00,433.8999938964844,1029.0,57.70000076293945,499.7361,63.9301,65.77681,0.12824322
2022-01-10 18:00:00,546.5999755859375,1075.0,64.0999984741211,577.0345,66.29228,61.877026,0.11492344
2022-01-10 19:00:00,594.9000244140625,1090.0,65.80000305175781,591.9301,65.229614,61.014942,0.11022292
2022-01-10 20:00:00,577.5,1084.0,64.4000015258789,538.8289,60.00618,63.31659,0.11140026
2022-01-10 21:00:00,495.8999938964844,1055.0,60.29999923706055,425.65118,51.82696,68.45824,0.12242158
2022-01-10 22:00:00,355.6000061035156,980.0,52.099998474121094,249.27313,38.328743,75.84345,0.2241153
2022-01-10 23:00:00,173.60000610351562,810.0,37.900001525878906,18.592564,17.087921,84.761696,0.9356056
2022-01-11 00:00:00,0.0,0.0,0.0,0.63454473,0.19946454,95.04517,0.083329886
2022-01-11 01:00:00,0.0,0.0,0.0,-0.11910336,-1.0225214,106.11392,0.0
2022-01-11 02:00:00,0.0,0.0,0.0,-0.13811591,-0.8208661,117.53379,0.0
2022-01-11 03:00:00,0.0,0.0,0.0,0.06251063,-0.96214646,129.15764,0.0
2022-01-11 04:00:00,0.0,0.0,0.0,0.05402367,-0.7933261,140.66963,0.0
2022-01-11 05:00:00,0.0,0.0,0.0,0.13022546,-0.68819207,151.47206,0.0
2022-01-11 06:00:00,0.0,0.0,0.0,0.10725302,-0.710226,159.92862,0.0
2022-01-11 07:00:00,0.0,0.0,0.0,0.13581888,-0.54451233,162.20743,0.0
2022-01-11 08:00:00,0.0,0.0,0.0,0.14424267,-0.5669833,156.53516,0.0
2022-01-11 09:00:00,0.0,0.0,0.0,0.10239988,-0.54598564,146.66943,0.0
2022-01-11 10:00:00,0.0,0.0,0.0,0.10122443,-0.46472025,135.42583,0.0
2022-01-11 11:00:00,0.0,0.0,0.0,0.107924305,-0.43785098,123.80729,0.0
2022-01-11 12:00:00,0.0,0.0,0.0,-0.15147296,-0.5270766,112.23499,0.0
2022-01-11 13:00:00,0.0,0.0,0.0,-0.23007073,-0.44192457,100.98352,0.0
2022-01-11 14:00:00,0.0,0.0,0.0,12.701664,12.60532,90.0712,0.5442713
2022-01-11 15:00:00,63.099998474121094,53.79999923706055,58.5,141.22261,94.21606,80.47544,0.7462868
2022-01-11 16:00:00,264.79998779296875,676.0,101.0,287.4671,156.53178,72.13091,0.5888836
2022-01-11 17:00:00,438.8999938964844,1024.0,63.29999923706055,440.5121,101.10618,65.66768,0.24989249
2022-01-11 18:00:00,552.4000244140625,1074.0,68.4000015258789,530.72986,138.06631,61.73966,0.26912355
2022-01-11 19:00:00,603.5,1090.0,71.69999694824219,595.50793,83.84368,60.85411,0.14147736
2022-01-11 20:00:00,581.0999755859375,1087.0,63.900001525878906,542.91547,60.774437,63.14104,0.11198261
2022-01-11 21:00:00,499.79998779296875,1056.0,60.900001525878906,425.20926,51.37406,68.27711,0.12126169
2022-01-11 22:00:00,360.79998779296875,991.0,52.400001525878906,256.19196,39.815624,75.66352,0.2108913
2022-01-11 23:00:00,177.8000030517578,820.0,38.400001525878906,19.523064,17.776672,84.59265,0.90619504
2022-01-12 00:00:00,0.30000001192092896,20.0,0.30000001192092896,0.8962086,0.54966444,94.86479,0.087542266
2022-01-12 01:00:00,0.0,0.0,0.0,-0.13778758,-0.7397101,105.94683,0.0
2022-01-12 02:00:00,0.0,0.0,0.0,-0.11473467,-0.6738988,117.36983,0.0
2022-01-12 03:00:00,0.0,0.0,0.0,0.22900602,-0.45135802,128.99425,0.0
2022-01-12 04:00:00,0.0,0.0,0.0,0.00914526,-0.75462836,140.50288,0.0
2022-01-12 05:00:00,0.0,0.0,0.0,-0.2700856,-0.5686997,151.29655,0.0
2022-01-12 06:00:00,0.0,0.0,0.0,0.035212126,-0.50314635,159.74693,0.0
2022-01-12 07:00:00,0.0,0.0,0.0,0.047985442,-0.46214068,162.06454,0.0
2022-01-12 08:00:00,0.0,0.0,0.0,0.067853265,-0.4294856,156.46318,0.0
2022-01-12 09:00:00,0.0,0.0,0.0,0.13679238,-0.36536053,146.63797,0.0
2022-01-12 10:00:00,0.0,0.0,0.0,0.015491454,-0.66445136,135.40973,0.0
2022-01-12 11:00:00,0.0,0.0,0.0,-0.002639839,-0.4288813,123.793915,0.0
2022-01-12 12:00:00,0.0,0.0,0.0,-0.1181254,-0.60655046,112.21692,0.0
2022-01-12 13:00:00,0.0,0.0,0.0,-0.105987504,-0.27194017,100.95523,0.0
2022-01-12 14:00:00,0.0,0.0,0.0,6.4379454,6.398946,90.02723,0.5434606
2022-01-12 15:00:00,70.19999694824219,482.79998779296875,28.5,149.34735,58.05588,80.41268,0.50545716
2022-01-12 16:00:00,261.8999938964844,881.0,47.20000076293945,340.964,61.460747,72.04298,0.1839247
2022-01-12 17:00:00,421.5,985.0,58.29999923706055,479.3439,86.96029,65.55147,0.18035269
2022-01-12 18:00:00,530.7000122070312,1034.0,62.70000076293945,489.33847,147.05339,61.595203,0.31234863
2022-01-12 19:00:00,577.9000244140625,1008.0,84.0,564.4297,161.16754,60.686523,0.29623422
2022-01-12 20:00:00,565.0,1046.0,64.4000015258789,480.08945,127.43423,62.959423,0.2953098
2022-01-12 21:00:00,486.0,1017.0,60.20000076293945,382.0212,125.01069,68.09079,0.33155337
2022-01-12 22:00:00,349.6000061035156,946.0,52.29999923706055,243.92732,77.94356,75.47929,0.35145748
